CO,error,beam,ref,CI,error,beam,ref
156,38.9,43.5,1,115.547393776832,116.447089475456,13.5,this work
385,96.3,43.5,1,444,38,43.5,Lu et al. 2017
546.637577110832,83.6584422940933,20.8,this work,,,,
nan,nan,43.5,Lu et al. 2017,,,,
nan,nan,43.5,Lu et al. 2017,,,,
377.88925654054,53.3490715116056,43.5,Lu et al. 2017,,,,
179.1162262568,34.2988518364086,43.5,Lu et al. 2017,,,,
nan,nan,43.5,Lu et al. 2017,,,,
nan,nan,43.5,Lu et al. 2017,,,,
208.14725061707,37.359762931269,43.5,Lu et al. 2017,,,,
