CO,error,beam,ref,CI,error,beam,ref
nan,nan,nan,no,628.995327584952,216.744263715064,13.5,this work
605.496060497,64.6714686307084,nan,2019.2.00037.S,382,42,43.5,Lu et al. 2017
nan,nan,nan,no,,,,
nan,nan,43.5,Lu et al. 2017,,,,
nan,nan,43.5,Lu et al. 2017,,,,
nan,nan,43.5,Lu et al. 2017,,,,
182.059086109206,30.343181018201,43.5,Lu et al. 2017,,,,
