CO,error,beam,ref,CI,error,beam,ref
nan,nan,nan,no,1566.49510158872,106.603292674568,13.5,this work
674.41105519673,68.0621139247485,nan,2019.2.00037.S,1024,34,43.5,Lu et al. 2017
1803.51145918926,200.435553107332,20.8,this work,,,,
nan,nan,43.5,Lu et al. 2017,,,,
1417.40045628095,95.1985381084226,43.5,Lu et al. 2017,,,,
956.453562017976,48.4838211161186,43.5,Lu et al. 2017,,,,
683.870993303646,34.0046350261481,43.5,Lu et al. 2017,,,,
257.8926220483,46.2884193420026,43.5,Lu et al. 2017,,,,
