CO Jup,flux,error,CI Jup,flux,error,dust wavelength,flux,error
1.0,18.367587947304543,0.89054971865719,1.0,94.4957826093696,14.088828078074274,24.0,0.49873767731925017,0.024464631467812768
2.0,48.37724960935442,3.568813495772048,,,,70.0,6.6019810519481625,0.013377564865734371
3.0,nan,nan,,,,100.0,6.243452675312606,0.018551610243106552
,,,,,,160.0,3.7846721411394357,0.02308595271376725
,,,,,,250.0,1.2618431183227445,0.0829957255430509
,,,,,,350.0,0.4627061063682863,0.04445064598613638
,,,,,,500.0,0.1205579865150507,0.01715950952372577
