CO Jup,flux,error,CI Jup,flux,error,dust wavelength,flux,error
1.0,115.0,28.8,1.0,329.966643663486,73.07631886389245,24.0,nan,nan
2.0,472.0,118.0,2.0,367.0,19.0,70.0,18.085945584006687,0.027995623158159316
3.0,405.0,111.0,,,,100.0,17.349611915343534,0.011778923139217766
4.0,nan,nan,,,,160.0,10.357463704700676,0.023637351297720103
5.0,817.442720097215,58.3887657212296,,,,250.0,3.3646003408852456,0.008676403423152245
6.0,844.921492933017,26.5420364272152,,,,350.0,1.135978868634843,0.0034868950614139736
7.0,800.123266343282,18.9602669749593,,,,500.0,0.2926880384348786,0.001538467097783419
8.0,680.263253050437,29.8652159875801,,,,,,
9.0,648.99196032105,26.5496711040429,,,,,,
10.0,440.779649550798,21.242392749436,,,,,,
11.0,400.76159189745,19.3138116577084,,,,,,
12.0,258.963481585712,15.4935416333332,,,,,,
13.0,190.039144763798,16.3474533130149,,,,,,
