CO Jup,flux,error,CI Jup,flux,error,dust wavelength,flux,error
1.0,570.0,46.5031601076744,1.0,1380.0,459.0,24.0,1.7613000799689529,0.012404283593252692
2.0,1174.5,123.16414098673363,2.0,1420.0,105.0,70.0,26.822916276444303,0.026278255674525196
3.0,nan,nan,,,,100.0,40.37266745981397,0.02493549153547392
4.0,nan,2630.0,,,,160.0,35.73698080905811,0.04203031068763621
5.0,2280.0,265.0,,,,250.0,14.79393827133101,0.01595823283720203
6.0,1850.0,135.0,,,,350.0,5.744768942121115,0.011252872386894366
7.0,1190.0,120.0,,,,500.0,1.6590989494024544,0.0027904900131266955
8.0,950.0,129.5,,,,,,
9.0,670.0,168.0,,,,,,
10.0,416.0,143.5,,,,,,
11.0,nan,629.0,,,,,,
12.0,286.0,112.5,,,,,,
13.0,nan,362.0,,,,,,
