CO Jup,flux,error,CI Jup,flux,error,dust wavelength,flux,error
1.0,45.780531700891316,1.455450429797123,1.0,116.43603438376982,16.14226840320445,24.0,0.3805610822988436,0.03524723819875571
2.0,187.7772323342178,9.194750223111862,,,,70.0,8.973390726511644,0.023948939616753574
3.0,343.75840902419264,21.968258287819292,,,,100.0,9.061274226045374,0.023116180070944483
,,,,,,160.0,5.666878350879008,0.021638677434965625
,,,,,,250.0,1.9419493959438312,0.004277982905338235
,,,,,,350.0,0.680014147901574,0.008548278117209615
,,,,,,500.0,0.1959038236549142,0.003145855449971643
