CO Jup,flux,error,CI Jup,flux,error,dust wavelength,flux,error
1.0,323.1552471772493,29.104044000435493,1.0,1757.282104991812,224.80365021026037,24.0,nan,0.0222559344584818
2.0,1497.3528844361986,253.90769421069587,2.0,3343.9542968776227,52.1865616559533,70.0,26.33272750553594,0.024074756599233783
3.0,3216.4986559101985,644.3033189061927,,,,100.0,27.52444539071199,0.02674108722968457
4.0,4650.625513724762,372.3310456607437,,,,160.0,18.17739147147572,0.2009442999480179
5.0,5655.216825601862,149.53457089878927,,,,250.0,6.025857501665994,0.005971963938865472
6.0,5934.214212916382,82.29419338054174,,,,350.0,2.1287715478649054,0.003931579244552175
7.0,6030.558634435065,60.21526344917688,,,,500.0,0.6404376686417815,0.002190006551390204
8.0,5853.927194984146,89.31930744961238,,,,,,
9.0,4786.109856485409,82.29419338054174,,,,,,
10.0,4176.93210792457,67.24037751824751,,,,,,
11.0,3172.3407960474688,74.26549158731815,,,,,,
12.0,2601.2993810044413,60.21526344917688,,,,,,
13.0,2088.466053962285,60.21526344917688,,,,,,
