CO Jup,flux,error,CI Jup,flux,error,dust wavelength,flux,error
1.0,2250.0,327.0,1.0,14415.275772190238,322.43854096868773,24.0,35.21093391116629,0.018221923652134125
2.0,11400.0,1140.0,2.0,11002.0,164.0,70.0,208.73340376624975,0.04372698502444276
3.0,13074.61017676231,1348.9217659343985,,,,100.0,nan,nan
4.0,16708.0469385947,1156.10801725225,,,,160.0,175.15070600855333,0.030363577469311728
5.0,12123.5306212551,548.694273806808,,,,250.0,60.90348026910742,0.008069197554626518
6.0,9624.53560265202,230.814654724234,,,,350.0,21.826918505595444,0.0038840465469571848
7.0,7514.89190416373,149.327211210407,,,,500.0,6.384469284720258,0.0025748190978706047
8.0,6599.01383908489,235.212374462432,,,,,,
9.0,4266.21708863297,124.879057053245,,,,,,
10.0,3346.0154046341,96.7207577902046,,,,,,
11.0,2726.12610843539,85.5628072394718,,,,,,
12.0,2152.85176413763,76.2649916445517,,,,,,
13.0,1108.45032938132,78.4565568890591,,,,,,
