CO Jup,flux,error,CI Jup,flux,error,dust wavelength,flux,error
1.0,418.0,41.71640676939949,1.0,1780.0,190.0,24.0,nan,nan
2.0,1240.0,110.25538535599973,2.0,1910.0,35.0,70.0,21.388681607989035,0.015831114266095257
3.0,1960.0,208.2432471894347,,,,100.0,30.219084944796258,0.03479240141590115
4.0,2070.0,225.0,,,,160.0,25.467380955835974,0.09346517296966213
5.0,1810.0,105.0,,,,250.0,10.293043961956256,0.009297860564296809
6.0,1520.0,45.0,,,,350.0,3.885117860148582,0.005425492220736727
7.0,928.0,42.0,,,,500.0,1.2007317511914835,0.001946192368475972
8.0,601.0,49.5,,,,,,
9.0,444.0,58.5,,,,,,
10.0,311.0,52.0,,,,,,
11.0,169.0,39.5,,,,,,
12.0,172.0,30.5,,,,,,
13.0,nan,nan,,,,,,
